time;high;low;open;volumefrom;volumeto;close;conversion_type;conversion_symbol;coin;daily_return_pct;intraday_return;daily_log_return;stablecoin
2020-12-25;5.272;5.045;5.131;739452.99;3835417.79;5.217;direct;;DOT;0.0167608653283959;0.0167608653283959;0.0166219520804278;0
2020-12-26;5.282;5.087;5.217;444859.61;2308325.86;5.187;direct;;DOT;-0.005750431282346;-0.005750431282346;-0.0057670286709923;0
2020-12-27;5.41;4.925;5.187;1444002.45;7564376.34;5.143;direct;;DOT;-0.0084827453248507;-0.0084827453248507;-0.0085189285764841;0
2020-12-28;6.677;5.112;5.143;3472851.01;21064050.96;6.586;direct;;DOT;0.280575539568345;0.280575539568345;0.247309617161394;0
2020-12-29;7.678;6.177;6.586;4585961.46;31090517.43;7.534;direct;;DOT;0.143941694503492;0.143941694503492;0.134479925315677;0
2020-12-30;7.661;7.054;7.534;2609067.97;19197043.64;7.236;direct;;DOT;-0.0395540217679852;-0.0395540217679852;-0.0403575417368007;0
2020-12-31;9.517;7.154;7.236;4446072.77;36731355.71;9.268;direct;;DOT;0.2808181315644;0.2808181315644;0.247499039037081;0
2021-01-01;9.435;8.103;9.268;3264947.44;28445476.78;8.294;direct;;DOT;-0.105092792403971;-0.105092792403971;-0.11103524474594;0
2021-01-02;9.831;7.918;8.294;4307596.99;38331200.26;9.218;direct;;DOT;0.111405835543767;0.111405835543767;0.105625732474127;0
2021-01-03;10.5;8.854;9.218;3734346.74;35777130.35;10.15;direct;;DOT;0.101106530700803;0.101106530700803;0.0963156111894796;0
2021-01-04;10.53;8.722;10.15;3301504.16;31811034.74;9.513;direct;;DOT;-0.0627586206896552;-0.0627586206896552;-0.0648144212634763;0
2021-01-05;10.08;9.04;9.513;1982150.57;19151881.65;9.743;direct;;DOT;0.0241774413959845;0.0241774413959845;0.023889794218884;0
2021-01-06;10.45;9.478;9.743;2081164.76;20802639.95;10.1;direct;;DOT;0.0366416914707994;0.0366416914707994;0.0359863454040097;0
2021-01-07;10.69;9.433;10.1;3854410.07;38689711.1;9.657;direct;;DOT;-0.0438613861386138;-0.0438613861386138;-0.044852382862433;0
2021-01-08;9.821;8.809;9.657;2552191.53;23620493.84;9.309;direct;;DOT;-0.0360360360360361;-0.0360360360360361;-0.0367013668504281;0
2021-01-09;9.84;8.924;9.309;1363896.29;12921322.61;9.774;direct;;DOT;0.0499516596841767;0.0499516596841767;0.0487441247136102;0
2021-01-10;10.0;8.631;9.774;1703353.1;16096743.9;9.307;direct;;DOT;-0.0477798240229178;-0.0477798240229178;-0.0489589936443893;0
2021-01-11;9.32;7.194;9.307;3975607.66;31474804.13;8.295;direct;;DOT;-0.108735360481358;-0.108735360481358;-0.115113881561166;0
2021-01-12;8.716;7.927;8.295;1118487.65;9263668.03;8.303;direct;;DOT;0.0009644364074745;0.0009644364074745;0.000963971637486;0
2021-01-13;11.61;7.974;8.303;4512553.62;44993136.25;10.94;direct;;DOT;0.317596049620619;0.317596049620619;0.275808901713941;0
2021-01-14;14.65;10.89;10.94;4894426.04;59902486.24;14.47;direct;;DOT;0.322669104204753;0.322669104204753;0.279651743649557;0
2021-01-15;14.92;11.78;14.47;5088115.43;69419655.77;13.2;direct;;DOT;-0.0877677954388391;-0.0877677954388391;-0.0918607110510674;0
2021-01-16;19.43;13.18;13.2;7409774.4;122644664.73;18.0;direct;;DOT;0.363636363636364;0.363636363636364;0.310154928303839;0
2021-01-17;18.39;16.32;18.0;3983196.86;68986691.14;17.1;direct;;DOT;-0.0499999999999999;-0.0499999999999999;-0.0512932943875501;0
2021-01-18;18.19;12.59;17.1;2666032.79;45042566.98;16.58;direct;;DOT;-0.0304093567251463;-0.0304093567251463;-0.0308813138014656;0
2021-01-19;17.5;15.93;16.58;2241573.28;37678193.6;16.42;direct;;DOT;-0.0096501809408924;-0.0096501809408924;-0.0096970456828664;0
2021-01-20;18.21;14.77;16.42;4055014.36;66791927.51;18.0;direct;;DOT;0.0962241169305724;0.0962241169305724;0.0918716538718822;0
2021-01-21;18.14;14.98;18.0;3845919.96;63167947.76;15.95;direct;;DOT;-0.113888888888889;-0.113888888888889;-0.120912928665311;0
2021-01-22;18.04;14.79;15.95;3056030.21;50587092.46;17.22;direct;;DOT;0.0796238244514107;0.0796238244514107;0.076612669768731;0
2021-01-23;18.79;16.84;17.22;2215467.04;39768799.41;18.75;direct;;DOT;0.0888501742160279;0.0888501742160279;0.0851222534168352;0
2021-01-24;18.75;17.31;18.75;1444666.38;25875777.47;17.99;direct;;DOT;-0.0405333333333334;-0.0405333333333334;-0.041377704453978;0
2021-01-25;19.11;17.08;17.99;1823309.94;33031579.31;17.23;direct;;DOT;-0.0422456920511394;-0.0422456920511394;-0.0431639974226035;0
2021-01-26;17.79;16.03;17.23;1519207.51;25722158.59;17.13;direct;;DOT;-0.0058038305281487;-0.0058038305281487;-0.0058207382038095;0
2021-01-27;17.13;15.06;17.13;2143485.47;33822997.17;15.51;direct;;DOT;-0.0945709281961471;-0.0945709281961471;-0.0993463351475814;0
2021-01-28;17.49;15.29;15.51;1709570.56;28826567.54;16.9;direct;;DOT;0.0896196002578979;0.0896196002578979;0.0858286447405803;0
2021-01-29;17.78;16.01;16.9;1726571.52;29023887.45;16.82;direct;;DOT;-0.0047337278106507;-0.0047337278106507;-0.0047449673842257;0
2021-01-30;17.08;16.15;16.82;1014219.09;16758417.85;16.56;direct;;DOT;-0.0154577883472058;-0.0154577883472058;-0.0155785055876883;0
2021-01-31;17.51;15.68;16.56;1141986.09;18811421.25;16.13;direct;;DOT;-0.0259661835748792;-0.0259661835748792;-0.0263092568199963;0
2021-02-01;16.56;15.68;16.13;953818.19;15356999.6;16.46;direct;;DOT;0.0204587724736518;0.0204587724736518;0.0202523031118065;0
2021-02-02;17.61;16.06;16.46;1746696.28;29567752.31;17.18;direct;;DOT;0.0437424058323208;0.0437424058323208;0.0428127213071856;0
2021-02-03;20.96;16.78;17.18;3110983.67;58540246.55;20.89;direct;;DOT;0.215948777648429;0.215948777648429;0.195524659012365;0
2021-02-04;21.72;19.0;20.89;2321550.78;47715508.03;19.72;direct;;DOT;-0.0560076591670656;-0.0560076591670656;-0.0576372263939851;0
2021-02-05;21.4;19.39;19.72;2248458.18;46509286.6;20.87;direct;;DOT;0.0583164300202841;0.0583164300202841;0.0566793719146199;0
2021-02-06;21.4;19.87;20.87;1304224.46;26602912.17;20.4;direct;;DOT;-0.0225203641590801;-0.0225203641590801;-0.0227778202389386;0
2021-02-07;20.82;18.34;20.4;1828344.28;35862150.96;19.8;direct;;DOT;-0.0294117647058822;-0.0294117647058822;-0.0298529631496809;0
2021-02-08;23.71;19.22;19.8;2916289.44;64298988.24;23.02;direct;;DOT;0.162626262626262;0.162626262626262;0.150681465593247;0
2021-02-09;24.13;22.28;23.02;1734653.77;40194496.65;23.12;direct;;DOT;0.004344048653345;0.004344048653345;0.0043346405104403;0
2021-02-10;24.84;22.06;23.12;2317582.9;54349307.5;23.6;direct;;DOT;0.0207612456747406;0.0207612456747406;0.0205486682273879;0
2021-02-11;25.72;23.27;23.6;2260166.51;56329950.86;25.02;direct;;DOT;0.0601694915254236;0.0601694915254236;0.0584287930072005;0
2021-02-12;29.76;24.54;25.02;2312393.38;63172930.0;28.69;direct;;DOT;0.146682653876899;0.146682653876899;0.136873124954509;0
2021-02-13;30.23;27.29;28.69;2352783.82;67103006.76;27.98;direct;;DOT;-0.0247472987103521;-0.0247472987103521;-0.0250586607559384;0
2021-02-14;29.4;26.47;27.98;1512717.97;41975006.49;26.93;direct;;DOT;-0.0375268048606148;-0.0375268048606148;-0.0382490624138279;0
2021-02-15;29.55;23.42;26.93;2700543.24;72517914.11;27.84;direct;;DOT;0.0337913108057928;0.0337913108057928;0.0332329286427115;0
2021-02-16;30.98;26.85;27.84;2681474.87;79417285.1;30.06;direct;;DOT;0.0797413793103448;0.0797413793103448;0.0767215488586097;0
2021-02-17;32.4;29.65;30.06;1915882.18;59158073.26;32.0;direct;;DOT;0.0645375914836994;0.0645375914836994;0.0625405184748979;0
2021-02-18;32.61;30.6;32.0;1083778.6;34071469.23;31.05;direct;;DOT;-0.0296875;-0.0296875;-0.0301370944202386;0
2021-02-19;35.0;29.56;31.05;1968599.06;64464534.56;34.81;direct;;DOT;0.12109500805153;0.12109500805153;0.11430589344386;0
2021-02-20;42.2;34.71;34.81;3562417.12;138201796.01;38.99;direct;;DOT;0.120080436656133;0.120080436656133;0.113400501171158;0
2021-02-21;40.54;38.07;38.99;1251848.24;48954543.55;39.58;direct;;DOT;0.0151320851500383;0.0151320851500383;0.0150187371799135;0
2021-02-22;39.75;19.81;39.58;3991946.25;140192564.81;37.64;direct;;DOT;-0.0490146538655887;-0.0490146538655887;-0.0502566254572407;0
2021-02-23;37.76;26.54;37.64;4997599.59;161726713.15;34.59;direct;;DOT;-0.0810308182784272;-0.0810308182784272;-0.0845026917681011;0
2021-02-24;36.88;31.91;34.59;2357222.87;81741925.63;33.7;direct;;DOT;-0.0257299797629372;-0.0257299797629372;-0.0260667855907615;0
2021-02-25;35.27;30.9;33.7;1874336.12;62631991.56;31.19;direct;;DOT;-0.0744807121661721;-0.0744807121661721;-0.0774003067386042;0
2021-02-26;33.58;28.01;31.19;3132791.78;95855334.92;31.44;direct;;DOT;0.008015389547932;0.008015389547932;0.0079834369412941;0
2021-02-27;35.65;31.37;31.44;2216063.09;75287931.11;33.49;direct;;DOT;0.065203562340967;0.065203562340967;0.0631659192451073;0
2021-02-28;34.65;29.78;33.49;2172651.76;69695379.53;33.82;direct;;DOT;0.0098536876679604;0.0098536876679604;0.009805456664321;0
2021-03-01;35.69;33.11;33.82;1262144.99;43655679.42;35.68;direct;;DOT;0.054997043169722;0.054997043169722;0.0535379642413742;0
2021-03-02;37.9;34.43;35.68;1825853.11;66030132.29;36.2;direct;;DOT;0.0145739910313902;0.0145739910313902;0.0144688111199169;0
2021-03-03;38.69;36.19;36.2;1194041.0;44830023.94;37.06;direct;;DOT;0.0237569060773481;0.0237569060773481;0.0234791020254881;0
2021-03-04;38.41;34.35;37.06;1248964.83;45175658.11;35.29;direct;;DOT;-0.0477603885590935;-0.0477603885590935;-0.0489385831700351;0
2021-03-05;35.29;31.44;35.29;1568379.33;52154861.63;33.63;direct;;DOT;-0.047038821195806;-0.047038821195806;-0.0481811119350004;0
2021-03-06;34.19;32.07;33.63;736108.62;24434456.14;33.38;direct;;DOT;-0.0074338388343741;-0.0074338388343741;-0.007461607518489;0
2021-03-07;35.32;33.38;33.38;636522.27;21895007.26;35.11;direct;;DOT;0.0518274415817854;0.0518274415817854;0.0505290719466518;0
2021-03-08;35.56;33.5;35.11;860637.1;29598482.0;34.99;direct;;DOT;-0.0034178296781542;-0.0034178296781542;-0.0034236838007442;0
2021-03-09;38.9;34.56;34.99;1451028.05;53238281.26;38.23;direct;;DOT;0.0925978851100313;0.0925978851100313;0.0885582413287245;0
2021-03-10;39.53;36.32;38.23;1464243.37;55743304.5;37.6;direct;;DOT;-0.0164792048129739;-0.0164792048129739;-0.0166164973124725;0
2021-03-11;38.07;35.93;37.6;1341374.1;49225572.73;36.91;direct;;DOT;-0.0183510638297874;-0.0183510638297874;-0.0185215333539417;0
2021-03-12;37.47;34.46;36.91;1063545.42;37918934.15;35.99;direct;;DOT;-0.0249254944459495;-0.0249254944459495;-0.0252413949509678;0
2021-03-13;38.23;34.73;35.99;1157199.32;42718845.07;37.15;direct;;DOT;0.0322311753264795;0.0322311753264795;0.0317226490728291;0
2021-03-14;37.96;36.29;37.15;674142.75;24949645.01;36.49;direct;;DOT;-0.0177658142664872;-0.0177658142664872;-0.0179255207154121;0
2021-03-15;35.65;33.89;36.47;4109425.25;140933612.86;34.3;multiply;BTC;DOT;-0.060016442861058;-0.0595009596928984;-0.0618928962764622;0
2021-03-16;36.04;34.27;34.3;3325015.21;117748925.63;35.41;multiply;BTC;DOT;0.0323615160349855;0.0323615160349855;0.0318489119519181;0
2021-03-17;38.52;35.96;35.41;3740968.92;135157053.48;36.13;multiply;BTC;DOT;0.0203332391979669;0.0203332391979669;0.020129279035737;0
2021-03-18;36.15;35.19;36.13;2131729.3;75325411.92;35.34;multiply;BTC;DOT;-0.0218654857459175;-0.0218654857459175;-0.0221080782679985;0
2021-03-19;38.87;34.62;35.35;1211324.28;45401377.07;38.18;direct;;DOT;0.0803621958121108;0.08005657708628;0.077296351406051;0
2021-03-20;40.03;37.19;38.18;1013695.15;39673673.47;37.25;direct;;DOT;-0.0243583027763227;-0.0243583027763227;-0.0246598734720331;0
2021-03-21;37.84;36.41;37.24;2732927.98;100290307.33;36.7;multiply;BTC;DOT;-0.0147651006711409;-0.014500537056928;-0.0148751897650437;0
2021-03-22;35.73;34.23;36.7;2522067.32;88871895.75;35.24;multiply;BTC;DOT;-0.0397820163487739;-0.0397820163487739;-0.0405949539925459;0
2021-03-23;36.25;33.79;35.26;892608.96;31144922.8;34.22;direct;;DOT;-0.0289443813847901;-0.0294951786727169;-0.0293715326039314;0
2021-03-24;36.1;28.42;34.22;2184599.07;71084667.45;30.27;direct;;DOT;-0.115429573348919;-0.115429573348919;-0.12265314543042;0
2021-03-25;31.23;28.39;30.27;1930867.25;57564021.74;29.84;direct;;DOT;-0.0142054839775355;-0.0142054839775355;-0.0143073476980669;0
2021-03-26;33.37;29.83;29.84;970501.95;30855367.65;33.18;direct;;DOT;0.111930294906166;0.111930294906166;0.106097509426738;0
2021-03-27;33.49;31.13;33.18;814241.94;26560013.21;32.64;direct;;DOT;-0.0162748643761301;-0.0162748643761301;-0.0164087546663922;0
2021-03-28;33.2;31.24;32.64;618859.37;20006640.02;32.24;direct;;DOT;-0.0122549019607843;-0.0122549019607843;-0.0123306124574789;0
2021-03-29;34.92;31.71;32.24;1041556.8;35348613.44;34.37;direct;;DOT;0.0660669975186103;0.0660669975186103;0.0639761732233151;0
2021-03-30;35.12;33.69;34.35;1963090.98;66778224.8;34.02;multiply;BTC;DOT;-0.0101832993890019;-0.0096069868995633;-0.0102355038940267;0
2021-03-31;38.23;33.31;33.97;1472839.78;53433355.41;37.06;direct;;DOT;0.0893592004703117;0.0909626140712394;0.0855896338894979;0
2021-04-01;38.96;36.05;37.06;1099982.56;41390175.65;37.44;direct;;DOT;0.0102536427415001;0.0102536427415001;0.0102014307521774;0
2021-04-02;41.33;36.64;37.44;836501.62;32718466.04;40.99;direct;;DOT;0.0948183760683763;0.0948183760683763;0.0905884829068553;0
2021-04-03;46.7;40.91;40.99;1759057.32;77170065.2;41.35;direct;;DOT;0.008782629909734;0.008782629909734;0.0087442869534539;0
2021-04-04;45.07;40.7;41.35;685417.77;29792299.09;44.31;direct;;DOT;0.0715840386940749;0.0715840386940749;0.069137963741698;0
2021-04-05;45.84;41.85;44.31;844708.77;36947337.67;45.82;direct;;DOT;0.0340780862107877;0.0340780862107877;0.0335102918139514;0
2021-04-06;46.24;41.65;45.82;811311.87;35557096.98;43.31;direct;;DOT;-0.0547795722391968;-0.0547795722391968;-0.0563371217988142;0
2021-04-07;43.46;37.79;43.31;1271484.93;50784638.05;39.56;direct;;DOT;-0.0865850842761486;-0.0865850842761486;-0.090565048472024;0
2021-04-08;41.6;39.26;39.56;558638.18;22662462.3;41.35;direct;;DOT;0.0452477249747218;0.0452477249747218;0.0442539147151888;0
2021-04-09;41.95;40.23;41.35;1903255.74;77591484.57;40.77;multiply;BTC;DOT;-0.0140266021765417;-0.0140266021765417;-0.0141259046385382;0
2021-04-10;42.32;40.57;40.77;2530179.27;105251064.84;41.6;multiply;BTC;DOT;0.0203581064508216;0.0203581064508216;0.0201536504360558;0
2021-04-11;41.85;40.01;41.59;434643.97;17725796.99;41.32;direct;;DOT;-0.0067307692307692;-0.0064919451791296;-0.0067535230157798;0
2021-04-12;41.27;39.52;41.3;3005800.86;121637856.22;40.47;multiply;BTC;DOT;-0.0205711519845112;-0.0200968523002421;-0.0207856853636637;0
2021-04-13;43.46;40.91;40.47;5001513.62;214797329.31;42.95;multiply;BTC;DOT;0.0612799604645418;0.0612799604645418;0.0594756895424902;0
2021-04-14;43.98;40.47;42.95;4962901.03;210927672.29;42.5;multiply;BTC;DOT;-0.010477299185099;-0.010477299185099;-0.0105325724998933;0
2021-04-15;44.37;41.37;42.49;844162.18;36166766.13;43.48;direct;;DOT;0.0230588235294118;0.0232995999058601;0.0227969863226374;0
2021-04-16;43.08;40.86;43.47;4302394.06;178386802.12;41.46;multiply;BTC;DOT;-0.0464581416743329;-0.0462387853692201;-0.0475719552453753;0
2021-04-17;48.3;41.42;41.43;1396252.53;62507405.97;42.15;direct;;DOT;0.0166425470332849;0.0173787110789283;0.0165055774402312;0
2021-04-18;42.66;32.19;42.15;2762515.1;102965669.4;37.41;direct;;DOT;-0.112455516014235;-0.112455516014235;-0.11929663608781;0
2021-04-19;38.73;34.02;37.41;1079407.85;39002550.24;34.8;direct;;DOT;-0.0697674418604651;-0.0697674418604651;-0.0723206615796261;0
2021-04-20;35.77;31.6;34.8;1660299.59;55984106.2;35.48;direct;;DOT;0.0195402298850575;0.0195402298850575;0.0193517706609501;0
2021-04-21;36.33;33.1;35.48;1471933.49;51166616.77;33.79;direct;;DOT;-0.0476324689966178;-0.0476324689966178;-0.0488042567151803;0
2021-04-22;36.74;32.42;33.79;1768937.53;60821426.91;32.98;direct;;DOT;-0.0239715892275822;-0.0239715892275822;-0.0242635835947458;0
2021-04-23;33.45;26.59;32.98;2040150.71;61579225.39;32.26;direct;;DOT;-0.0218314129775621;-0.0218314129775621;-0.0220732444343898;0
2021-04-24;32.32;31.31;32.26;12622.97;401218.29;31.43;direct;;DOT;-0.0257284562926224;-0.0257284562926224;-0.0260652218875865;0
2020-08-22;3.38;3.166;3.248;1634560.92;5333780.4;3.367;direct;;EOS;0.0366379310344827;0.0366379310344827;0.035982717879506;0
2020-08-23;3.386;3.231;3.367;1107898.41;3681100.14;3.324;direct;;EOS;-0.0127710127710128;-0.0127710127710128;-0.0128532631857359;0
2020-08-24;3.424;3.29;3.324;1300369.89;4390134.84;3.388;direct;;EOS;0.019253910950662;0.019253910950662;0.0190708997966063;0
2020-08-25;3.392;3.026;3.388;4293412.79;13674956.39;3.126;direct;;EOS;-0.0773317591499409;-0.0773317591499409;-0.0804855447905231;0
2020-08-26;3.168;3.066;3.126;1360252.4;4248702.0;3.12;direct;;EOS;-0.001919385796545;-0.001919385796545;-0.0019212301778937;0
2020-08-27;3.15;2.86;3.12;2655474.07;7964974.96;2.981;direct;;EOS;-0.0445512820512821;-0.0445512820512821;-0.0455741871254567;0
2020-08-28;3.177;2.945;2.981;1490959.6;4603527.35;3.118;direct;;EOS;0.0459577323045959;0.0459577323045959;0.0449329559396503;0
2020-08-29;3.206;3.088;3.118;1980601.85;6251853.66;3.132;direct;;EOS;0.0044900577293136;0.0044900577293136;0.004480007492972;0
2020-08-30;3.274;3.131;3.132;1733631.61;5560965.71;3.265;direct;;EOS;0.0424648786717752;0.0424648786717752;0.0415879845998377;0
2020-08-31;3.297;3.198;3.265;972559.76;3157255.87;3.211;direct;;EOS;-0.0165390505359878;-0.0165390505359878;-0.0166773476210176;0
2020-09-01;3.554;3.156;3.211;3248364.85;10977178.63;3.477;direct;;EOS;0.0828402366863905;0.0828402366863905;0.0795874379183474;0
2020-09-02;3.499;2.957;3.477;3791512.29;12023701.28;3.106;direct;;EOS;-0.106701179177452;-0.106701179177452;-0.112834128299229;0
2020-09-03;3.16;2.52;3.106;4043652.42;11587210.23;2.621;direct;;EOS;-0.156149388280747;-0.156149388280747;-0.169779800385226;0
2020-09-04;3.224;2.59;2.621;3532257.74;10417940.84;3.006;direct;;EOS;0.146890499809233;0.146890499809233;0.137054366989513;0
2020-09-05;3.156;2.783;3.006;5198047.41;15530522.2;2.937;direct;;EOS;-0.0229540918163672;-0.0229540918163672;-0.0232216391142996;0
2020-09-06;3.028;2.818;2.937;1488003.82;4329961.34;2.905;direct;;EOS;-0.0108954715696289;-0.0108954715696289;-0.0109552619126085;0
2020-09-07;2.939;2.672;2.905;2409700.9;6781184.92;2.856;direct;;EOS;-0.016867469879518;-0.016867469879518;-0.0170113458265366;0
2020-09-08;2.864;2.68;2.856;1449982.35;3998554.72;2.767;direct;;EOS;-0.0311624649859944;-0.0311624649859944;-0.031658343672549;0
2020-09-09;2.815;2.701;2.767;831278.52;2304112.42;2.752;direct;;EOS;-0.0054210336104084;-0.0054210336104084;-0.0054357807336917;0
2020-09-10;2.845;2.746;2.752;1454022.44;4052801.78;2.781;direct;;EOS;0.0105377906976745;0.0105377906976745;0.0104826551807309;0
2020-09-11;2.821;2.721;2.781;1470409.35;4095566.04;2.788;direct;;EOS;0.0025170801869829;0.0025170801869829;0.0025139176464494;0
2020-09-12;2.83;2.744;2.788;1145957.99;3194115.06;2.807;direct;;EOS;0.0068149210903873;0.0068149210903873;0.0067918044814678;0
2020-09-13;2.826;2.676;2.807;1442345.23;3959064.48;2.722;direct;;EOS;-0.0302814392589954;-0.0302814392589954;-0.030749393150471;0
2020-09-14;2.765;2.691;2.722;971782.3;2655973.36;2.731;direct;;EOS;0.0033063923585599;0.0033063923585599;0.0033009382622935;0
2020-09-15;2.784;2.701;2.731;2203985.17;6019674.92;2.708;direct;;EOS;-0.0084218235078724;-0.0084218235078724;-0.0084574874415391;0
2020-09-16;2.754;2.591;2.708;1948769.19;5200775.05;2.715;direct;;EOS;0.0025849335302805;0.0025849335302805;0.00258159833587;0
2020-09-17;2.779;2.699;2.715;1223895.77;3349724.48;2.741;direct;;EOS;0.0095764272559852;0.0095764272559852;0.0095308639347502;0
2020-09-18;2.755;2.656;2.741;1432317.39;3898505.07;2.694;direct;;EOS;-0.0171470266326159;-0.0171470266326159;-0.0172957393324766;0
2020-09-19;2.737;2.684;2.694;659087.74;1785950.95;2.706;direct;;EOS;0.0044543429844097;0.0044543429844097;0.004444451760424;0
2020-09-20;2.706;2.627;2.706;506441.49;1350386.19;2.672;direct;;EOS;-0.0125646711012564;-0.0125646711012564;-0.012644274074197;0
2020-09-21;2.69;2.503;2.672;1009567.43;2587752.57;2.507;direct;;EOS;-0.061751497005988;-0.061751497005988;-0.0637404364982429;0
2020-09-22;2.587;2.496;2.507;523612.57;1332812.43;2.574;direct;;EOS;0.026725169525329;0.026725169525329;0.0263742899977785;0
2020-09-23;2.58;2.393;2.574;1004757.56;2493401.11;2.442;direct;;EOS;-0.0512820512820512;-0.0512820512820512;-0.0526437334854218;0
2020-09-24;2.671;2.518;2.441;3102169.99;7864146.11;2.535;multiply;ETH;EOS;0.038083538083538;0.038508807865629;0.0373762613546335;0
2020-09-25;2.563;2.467;2.535;1081876.61;2729647.59;2.548;direct;;EOS;0.0051282051282051;0.0051282051282051;0.0051151006667704;0
2020-09-26;2.608;2.511;2.548;681490.19;1749738.42;2.569;direct;;EOS;0.0082417582417582;0.0082417582417582;0.0082079804178295;0
